Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Soukopova, J., Bakoš, E.","Assessment of municipal environmental protection expenditure: Case study in the Czech Republic",2013,"Acta Universitatis Agriculturae et Silviculturae Mendelianae Brunensis",61,7,,2769,2777,,,10.11118/actaun201361072769,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84893319414&partnerID=40&md5=53b3724d26f0a84c4b68a0e3a61cc282",Article,Scopus,2-s2.0-84893319414
"Orbeci, C., Panait, V., Naftanaila, L., Dorca, O., Tanczos, S.-K., Miron, A.R.","The study of protein recovery using molecular flotation and ultrafiltration",2013,"Revista de Chimie",64,12,,1385,1389,,1,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84893253148&partnerID=40&md5=1b620505a25da5b54943122cec62e4ee",Article,Scopus,2-s2.0-84893253148
"Dundović, Č., Jurić, M., Kolanović, I.","Comparative analysis of external costs of different means of transport",2013,"Pomorstvo",27,2,,351,360,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84891454114&partnerID=40&md5=785dad33b814da6524ad0ea62e39c13f",Review,Scopus,2-s2.0-84891454114
"Dratwinska-Kania, B.","Environmental protection by accounting systems - General considerations",2013,"International Multidisciplinary Scientific GeoConference Surveying Geology and Mining Ecology Management, SGEM",2,,,119,126,,,10.5593/SGEM2013/BE5.V2/S21.016,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84892575807&partnerID=40&md5=d5bb6907cd02e9d6418918cdf4928e71",Conference Paper,Scopus,2-s2.0-84892575807
"Mihajlovic, Z., Milosavljevic, V., Rajs, V., Zivanov, M.","Remote environmental monitoring system for application in industry and landfill sites",2013,"Proceedings - 2013 2nd Mediterranean Conference on Embedded Computing, MECO 2013",,, 6601367,238,241,,,10.1109/MECO.2013.6601367,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84891439275&partnerID=40&md5=c3f62969cda9424463830c5842474c82",Conference Paper,Scopus,2-s2.0-84891439275
"Ciobanu, A.-I.","Contemporary tourism from the perspective of sustainable development and environmental protection. case study - Bistrita Valley",2013,"International Multidisciplinary Scientific GeoConference Surveying Geology and Mining Ecology Management, SGEM",1,,,227,234,,,10.5593/SGEM2013/BE5.V1/S20.031,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84892580573&partnerID=40&md5=3eeac4ebba645c96d6703282ae6a7766",Conference Paper,Scopus,2-s2.0-84892580573
"Simonic Dr., P.","Natural, economic, political and demographi cconditionsof trenta in triglav national park | Naravne, gospodarske, politicne in demografske danosti trente v triglavskem narodnem park",2013,"Traditiones",42,2,,69,84,,2,10.3986/Traditio2013420204,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84893412779&partnerID=40&md5=7a3b86f20a016737485353de90f26fde",Article,Scopus,2-s2.0-84893412779
"Xia, X., Zhao, S.","Research on evaluation of college students' moral education in terms of renewable ecology and environmental protection",2013,"International Journal of Applied Environmental Sciences",8,17,,2243,2252,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84891716739&partnerID=40&md5=3ac4ca035357218849100a5826a237e8",Article,Scopus,2-s2.0-84891716739
"Yang, C.-G.","Application study of FIDIC ""Conditions of Contract for EPC/Turnkey Projects"" in the international engineering project",2013,"Journal of Railway Engineering Society",30,12,,104,107,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84892502409&partnerID=40&md5=1197433d28303527a75d6effea381edd",Article,Scopus,2-s2.0-84892502409
"Horváth, G.","Az élet természeti alapjainak védelmi rendszerei",2013,"Tarsadalomkutatas",31,4,,386,402,,,10.1556/Tarskut.31.2013.4.6,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84891766490&partnerID=40&md5=75ddb5aece434c8d56f93f9a9ff5a880",Article,Scopus,2-s2.0-84891766490
"Popescu, M., Roşu, R.A.","Waste management and occupational health in the context of implementation of current legislation",2013,"International Multidisciplinary Scientific GeoConference Surveying Geology and Mining Ecology Management, SGEM",1,,,1191,1194,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84892592348&partnerID=40&md5=e424d3b74a3999be175ce8306d1ea283",Conference Paper,Scopus,2-s2.0-84892592348
"Fleck, D.","The protection of the environment in armed conflict: Legal obligations in the absence of specific rules",2013,"Nordic Journal of International Law",82,1,,7,20,,1,10.1163/15718107-08201002,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84893400115&partnerID=40&md5=d2417d2f0da5c07fe63cd660bc7b802a",Article,Scopus,2-s2.0-84893400115
"Copplestone, D., Beresford, N.A., Brown, J.E., Yankovich, T.","An international database of radionuclide concentration ratios for wildlife: Development and uses",2013,"Journal of Environmental Radioactivity",126,,,288,298,,20,10.1016/j.jenvrad.2013.05.007,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84889648092&partnerID=40&md5=774f8610b36def69243ddc500a846416",Article,Scopus,2-s2.0-84889648092
"Rice, M.B., Ljungman, P.L., Wilker, E.H., Gold, D.R., Schwartz, J.D., Koutrakis, P., Washko, G.R., O'Connor, G.T., Mittleman, M.A.","Short-term exposure to air pollution and lung function in the framingham heart study",2013,"American Journal of Respiratory and Critical Care Medicine",188,11,,1351,1357,,30,10.10.1164/rccm.201308-1414OC,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84890086547&partnerID=40&md5=3ad3a4d42095b9f687db9c9132d6cb8e",Article,Scopus,2-s2.0-84890086547
"Chowdhury, S., Al-Zahrani, M.","Reuse of treated wastewater in Saudi Arabia: An assessment framework",2013,"Journal of Water Reuse and Desalination",3,3,,297,314,,3,10.2166/wrd.2013.082,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84894268281&partnerID=40&md5=0a2e1f9afc7748caf1230c8126ce9ad8",Article,Scopus,2-s2.0-84894268281
"Ma, L., Zhao, D.-L., Zhu, X.","The empirical evaluation of Guangxi new manufacturing industry",2013,"Proceedings of 2012 3rd International Asia Conference on Industrial Engineering and Management Innovation, IEMI 2012",,,,21,30,,,10.1007/978-3-642-33012-4-3,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84891550707&partnerID=40&md5=c21ac684d5c44289a76d3857b8f19bd2",Conference Paper,Scopus,2-s2.0-84891550707
"Kang, H.-Z., Jia, K.-W., Ma, W.-H.","Experimental study on compressive strength and elastic modulus of ferrous mill tailing concrete",2013,"Journal of Engineering Science and Technology Review",6,5,,123,128,,3,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84893452577&partnerID=40&md5=5c23f8432db41417a2b5b7d39827898c",Article,Scopus,2-s2.0-84893452577
"Simionescu, E.-G.","Criminal liability for damage to the environment",2013,"International Multidisciplinary Scientific GeoConference Surveying Geology and Mining Ecology Management, SGEM",2,,,663,670,,,10.5593/SGEM2013/BE5.V2/S23.005,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84892613942&partnerID=40&md5=e84742ceea60150d91b20a42d55bc596",Conference Paper,Scopus,2-s2.0-84892613942
"Bachev, H.","Management strategies for conservation of natural resources in agriculture",2013,"Journal of Advanced Research in Law and Economics",4,1,,4,45,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84894243290&partnerID=40&md5=20350ba8a2f74328ea9c89e8fda34737",Article,Scopus,2-s2.0-84894243290
"Das, O.","Environmental protection in armed conflict: Filling the gaps with sustainable development",2013,"Nordic Journal of International Law",82,1,,103,128,,1,10.1163/15718107-08201006,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84893349487&partnerID=40&md5=d4a67d956a2a653f7d8e2d9208280407",Article,Scopus,2-s2.0-84893349487
"Ashworth, D., Greenhalgh, M., Woodall, C.","Testing strategies and international standards for disinfectants",2013,"Decontamination in Hospitals and Healthcare",,,,483,499,,,10.1533/9780857096692.2.483,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84902051196&partnerID=40&md5=74d9f9ac8e419e3802b3bde97cffe789",Book Chapter,Scopus,2-s2.0-84902051196
"Yang, J., Xu, T., Wu, X., Pan, X., Hou, R.","The studies of bio-diesel drilling fluids",2013,"Drilling Fluid and Completion Fluid",30,6,,,,36-40+93-94,1,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84891844793&partnerID=40&md5=e6dd616edc8498d1dcd649d85bf19ea0",Article,Scopus,2-s2.0-84891844793
"Song, Y.-W., Chen, X.-S., Xiong, X.-Q., Wang, Q.-Z., Yang, Z.-C., Zhou, L.-X.","Study on oil and gas recovery technology of oil storage",2013,"Petrochemical Equipment",42,6,,81,84,,,10.3969/j.issn.1000-7466.2013.06.020,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84891443941&partnerID=40&md5=491ac279849f616dc78423b4fd077d84",Article,Scopus,2-s2.0-84891443941
"Zhang, M.","Study on the relationship between historical and cultural blocks sustainable development based on environmental capacity",2013,"International Journal of Applied Environmental Sciences",8,9,,1083,1094,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84887151249&partnerID=40&md5=0762e7066c0e2f979e1c9ba727c1aae4",Article,Scopus,2-s2.0-84887151249
"Manjili, Y.S., Vega, R., Jamshidi, M.","Cost-Efficient Environmentally-Friendly Control of Micro-Grids Using Intelligent Decision-Making for Storage Energy Management",2013,"Intelligent Automation and Soft Computing",19,4,,649,670,,2,10.1080/10798587.2013.842346,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84890979244&partnerID=40&md5=2594b9a2ffcce19012f05e3cdfd33f08",Article,Scopus,2-s2.0-84890979244
"Stoica, M.","Arguments in favor of investments in energy cultures versus investments in micro hydro power plants. Case study: Romania",2013,"Metalurgia International",18,10,,126,129,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84887088289&partnerID=40&md5=8d7d72fd16b019a12d59043e48bdca25",Article,Scopus,2-s2.0-84887088289
"Wu, Y., Wu, X., Mengjing, C., Shudong, L., Yuan, Y.","A study of thermal pollution on the formation caused by ESP well",2013,"International Journal of Applied Environmental Sciences",8,8,,1007,1016,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84887045524&partnerID=40&md5=ba1862b96b08ed7d32d4c5c6905ad38e",Article,Scopus,2-s2.0-84887045524
null,"Principles of green chemistry and green engineering",2013,"Green Chemistry and Engineering: A Pathway to Sustainability",,,,21,42,,,10.1002/9781118720011.ch2,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84926186589&partnerID=40&md5=784d92d9399e2a52f6bb1957d24e45fe",Book Chapter,Scopus,2-s2.0-84926186589
"Li, H.M.","New technology of ecological textile printing",2013,"Applied Mechanics and Materials",401-403,,,856,858,,,10.4028/www.scientific.net/AMM.401-403.856,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84886994879&partnerID=40&md5=2587dffff4553f95da10dcfb6963eabf",Conference Paper,Scopus,2-s2.0-84886994879
"Zhang, T., Tan, W.W.","Development of environmental intelligent textile fiber with the support of biotechnology",2013,"Applied Mechanics and Materials",401-403,,,2101,2104,,,10.4028/www.scientific.net/AMM.401-403.2101,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84886997898&partnerID=40&md5=f6f8665e7814dfbbc4cc69b8bda731b7",Conference Paper,Scopus,2-s2.0-84886997898
"Yu, Y.","Prime discussion on the development of city environmental protection industries",2013,"Advanced Materials Research",807-809,,,715,718,,,10.4028/www.scientific.net/AMR.807-809.715,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84886854910&partnerID=40&md5=02f6ab26291a47b5e6b8dec709115948",Conference Paper,Scopus,2-s2.0-84886854910
"Xiang, B., Shi, J.H.","Study on the environmental protection responsibility of enterprises in China",2013,"Advanced Materials Research",807-809,,,848,851,,,10.4028/www.scientific.net/AMR.807-809.848,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84886820457&partnerID=40&md5=4822cc6b3ff21ea3eb2b10347375c4e2",Conference Paper,Scopus,2-s2.0-84886820457
"Wang, S.-C., Chen, S.-F., Shen, Y.-H., Chen, C.-Y.","Discussion on the mining pollutionand geologic backgroundin Yinyang seaat the northeast cornerof Taiwan",2013,"Advanced Materials Research",807-809,,,81,87,,,10.4028/www.scientific.net/AMR.807-809.81,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84886806510&partnerID=40&md5=a4ecde736c210ee5adcd6d757566f40c",Conference Paper,Scopus,2-s2.0-84886806510
"Li, J.G., Miao, Y.","Building a financial support system for environmental protection about low-carbon energy - example of xinjiang province",2013,"Advanced Materials Research",807-809,,,941,945,,,10.4028/www.scientific.net/AMR.807-809.941,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84886816231&partnerID=40&md5=8b5b502507e4bb4042396e6473611f2e",Conference Paper,Scopus,2-s2.0-84886816231
"Wang, S.X., Zhang, M.H., Ren, X.J.","The formation of micro grassroots environmental NGO-the best choice for non-governmental environmental protection in China",2013,"Advanced Materials Research",807-809,,,897,901,,,10.4028/www.scientific.net/AMR.807-809.897,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84886832081&partnerID=40&md5=3395e51dee71617588c4d0932b4ba076",Conference Paper,Scopus,2-s2.0-84886832081
"Liu, H., Gu, M.C.","Analysis of ""low-carbon tourism ""development problem based on the environmental protection",2013,"Advanced Materials Research",807-809,,,998,1001,,,10.4028/www.scientific.net/AMR.807-809.998,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84886854583&partnerID=40&md5=3b84df19fb8722672744079077f423c1",Conference Paper,Scopus,2-s2.0-84886854583
"Shen, J., Ren, Z.C., Pan, W.D.","The green mining construction and management of Daanshan coal mine in western Beijing",2013,"Applied Mechanics and Materials",397-400,,,671,674,,,10.4028/www.scientific.net/AMM.397-400.671,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84886845204&partnerID=40&md5=d1687711666bf3f8d2407ea14bab6fdd",Conference Paper,Scopus,2-s2.0-84886845204
"Mao, P.H., Li, J.X., Li, Y.Q., Yang, H.","Study on mechanical press for the green design of environmentally friendly toilet and its harmonic response analysis",2013,"Advanced Materials Research",791,,,738,741,,,10.4028/www.scientific.net/AMR.791-793.738,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84886810704&partnerID=40&md5=380000e21c4ade9b4fa1c15840e04c78",Conference Paper,Scopus,2-s2.0-84886810704
"Zheng, J., Jiang, F., Li, S.-L.","Study on new types of environmental protection AgSnO2 electrical contact materials",2013,"Advanced Materials Research",815,,,400,403,,,10.4028/www.scientific.net/AMR.815.400,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84886770405&partnerID=40&md5=8827edec7a746c2b5db43c953a368a4c",Conference Paper,Scopus,2-s2.0-84886770405
"Atkinson, C.L.","The foundation and development of environmental governance in Singapore",2013,"Journal of Asian Public Policy",6,3,,231,246,,,10.1080/17516234.2013.850218,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84889604733&partnerID=40&md5=d0189b0e0c608a070e8723cab231f1aa",Article,Scopus,2-s2.0-84889604733
"Řehák, D., Sikorová, K., Senovský, P.","Safety assessment for spatial development",2013,"Ekologia Bratislava",32,2,,220,241,,,10.2478/eko-2013-0019,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84893522723&partnerID=40&md5=a78abd7811761c7edaf8fd07ba0ceed2",Article,Scopus,2-s2.0-84893522723
"Zhou, X.-W., Cong, W.-R., Su, K.-Q., Zhang, Y.-M.","Ligninolytic enzymes from Ganoderma spp: Current status and potential applications",2013,"Critical Reviews in Microbiology",39,4,,416,426,,8,10.3109/1040841X.2012.722606,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84885208458&partnerID=40&md5=d643d58d3517a06c5411f281af3d64d0",Review,Scopus,2-s2.0-84885208458
"Hu, Z.Y., Zhang, C.-C.","Research on the ecological environment protection from the perspective of people's livelihood",2013,"Advanced Materials Research",788,,,359,364,,,10.4028/www.scientific.net/AMR.788.359,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84886252964&partnerID=40&md5=4b1bca16a4cd82c67a147f7d02a1469c",Conference Paper,Scopus,2-s2.0-84886252964
"Huang, H.C., Lai, Y.H., Chen, K.C., Chang, C.M.","Exploring tourists' leisure farm environmental protection behavioral cognition and travel willingness",2013,"Applied Mechanics and Materials",409-410,,,168,172,,,10.4028/www.scientific.net/AMM.409-410.168,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84886314388&partnerID=40&md5=20acf43342f3ce9d3ca5c28ab94418e7",Conference Paper,Scopus,2-s2.0-84886314388
"Chen, B., Cheng, H.Q., Wu, Y.F., Wang, J.Y.","Analysis of recycling network model on scrapped automobile exhaust catalysts based on perspective of environmental protection",2013,"Advanced Materials Research",788,,,365,370,,,10.4028/www.scientific.net/AMR.788.365,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84886247021&partnerID=40&md5=828b415216ecc800f16af5f195898421",Conference Paper,Scopus,2-s2.0-84886247021
"Yan, F., Chen, G.X., Zhu, K.Y., Yao, R.L.","Research on recycling and utilization of waste ink",2013,"Advanced Materials Research",800,,,67,71,,,10.4028/www.scientific.net/AMR.800.67,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84886285743&partnerID=40&md5=3bc25fdba81d361abd0046bea995cf09",Conference Paper,Scopus,2-s2.0-84886285743
"Zhang, L., Wang, F.T.","The analysis of green building's outside decoration materials",2013,"Advanced Materials Research",805-806,,,1583,1587,,,10.4028/www.scientific.net/AMR.805-806.1583,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84886309427&partnerID=40&md5=ba45b3ad5103f15244a6cddf79efa6d4",Conference Paper,Scopus,2-s2.0-84886309427
"Zhao, Y.H., Xin, L., Sun, N., Chen, X.","Research on effects of environment policies and systems on environmental protection industry",2013,"Advanced Materials Research",777,,,390,396,,,10.4028/www.scientific.net/AMR.777.390,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84886252973&partnerID=40&md5=a9a19808ac4bfa26325997a18ba672b0",Conference Paper,Scopus,2-s2.0-84886252973
"Zhao, Y.H.","The application of new environmentally friendly materials in environmental protection",2013,"Applied Mechanics and Materials",416-417,,,1652,1656,,1,10.4028/www.scientific.net/AMM.416-417.1652,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84886256964&partnerID=40&md5=b5d26982f355a85250a48e075a1a5c76",Conference Paper,Scopus,2-s2.0-84886256964
"Yang, Y.G., Shen, Y., Shao, S.-G., Li, X.-F.","Retrospect and prospect of China's low carbon road research",2013,"Applied Mechanics and Materials",409-410,,,646,650,,,10.4028/www.scientific.net/AMM.409-410.646,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84886312802&partnerID=40&md5=55a2811dea950507558533c7640c7263",Conference Paper,Scopus,2-s2.0-84886312802
"Peng, B., Ma, S.L.","Research about model of vehicle's fuel consumption on the highway",2013,"Advanced Materials Research",779,,,516,520,,,10.4028/www.scientific.net/AMR.779-780.516,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84886262730&partnerID=40&md5=389b6a497db73c22902724e35864acbf",Conference Paper,Scopus,2-s2.0-84886262730
"Jin, T.","Kernel based estimation for a non-homogeneous poisson processes",2013,"Advanced Materials Research",805-806,,,1948,1951,,,10.4028/www.scientific.net/AMR.805-806.1948,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84886258203&partnerID=40&md5=6bd3478428afd6f02f00f3c9dacf52e1",Conference Paper,Scopus,2-s2.0-84886258203
"Guan, D.G., Sun, Y., Xu, G.L., Sun, C.M., Li, H.W., Xu, W.J., Zhou, W.X.","Preparation and electromagnetic shielding effectiveness of a new kind of electromagnetic shielding composite coatings",2013,"Applied Mechanics and Materials",395-396,,,37,40,,1,10.4028/www.scientific.net/AMM.395-396.37,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84886295357&partnerID=40&md5=32e33e9eb9fdbe608505fa7562b5ffb4",Conference Paper,Scopus,2-s2.0-84886295357
"Peng, L.","Clothing and health care",2013,"Advanced Materials Research",821-822,,,778,780,,,10.4028/www.scientific.net/AMR.821-822.778,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84886058553&partnerID=40&md5=eaf2c76b33af0d7ba5758840055c7a87",Conference Paper,Scopus,2-s2.0-84886058553
"Rochadelli, R., Crespo, I., Hosokawa, R.T., Kasseboehmer, A.L., Schneider, A.V.","Environmental law restrictions and impacts in Guaraqueçaba, PR | Restrições e impactos da legislação ambiental no município de guaraqueçaba, PR",2013,"Floresta",43,4,,495,502,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84886916852&partnerID=40&md5=1b5f75b9784f1db54ea3e7e25b0f4fd2",Article,Scopus,2-s2.0-84886916852
"Sun, Q., Caiyun, T.","Historical inquiry of theory and practice on ecological environment protection",2013,"International Journal of Applied Environmental Sciences",8,4,,507,514,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84885930013&partnerID=40&md5=d2fa1b152731427e9ab3d8421884ff1a",Article,Scopus,2-s2.0-84885930013
"Tan, C., Yu, X., Yang, C.L.","Green construction application in project of Xi'an",2013,"Applied Mechanics and Materials",368-370,1,,1168,1173,,,10.4028/www.scientific.net/AMM.368-370.1168,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84885756066&partnerID=40&md5=833eae3140a66c791b41c5f8efcb6713",Conference Paper,Scopus,2-s2.0-84885756066
"Lin, R.-L.","A study of the creativity competition of the international college student charity advertising festival for environmental protection",2013,"Applied Mechanics and Materials",368-370,1,,328,331,,,10.4028/www.scientific.net/AMM.368-370.328,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84885752899&partnerID=40&md5=a1ae458640586bece9298e9932cf8366",Conference Paper,Scopus,2-s2.0-84885752899
"Wang, H., Tang, H.","Application of green construction in a project in Huangshi",2013,"Applied Mechanics and Materials",368-370,1,,1143,1147,,,10.4028/www.scientific.net/AMM.368-370.1143,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84885742066&partnerID=40&md5=7e4779b71f5133078072e9258cda2d51",Conference Paper,Scopus,2-s2.0-84885742066
"Shang, L.X., Zhou, C.Y., Jing, Y.T.","Research and design of energy-saving and environmental-protection full evaporative air cooler",2013,"Applied Mechanics and Materials",368-370,1,,400,410,,,10.4028/www.scientific.net/AMM.368-370.400,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84885774613&partnerID=40&md5=7673130e65f7fcf6ca174a3328954007",Conference Paper,Scopus,2-s2.0-84885774613
"Jin, Z.-Y., Jiang, H.-B., Wang, R.-C.","A research of in-car navigation monitoring system terminal based on the green path planning",2013,"Applied Mechanics and Materials",373-375,,,1821,1825,,,10.4028/www.scientific.net/AMM.373-375.1821,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84885807308&partnerID=40&md5=60b67a2d6623658b451fe1cdad652259",Conference Paper,Scopus,2-s2.0-84885807308
"Hartmann, J.","A battle for the skies: Applying the european emissions trading system to international aviation",2013,"Nordic Journal of International Law",82,2,,187,220,,2,10.1163/15718107-08202001,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84885707151&partnerID=40&md5=e192dd26e348c7e2ec133a7a60b0f537",Article,Scopus,2-s2.0-84885707151
"Peng, Y.","Perspectives on technology for landfill leachate treatment",2013,"Arabian Journal of Chemistry",,,,,,,4,10.1016/j.arabjc.2013.09.031,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84885449261&partnerID=40&md5=cbd6f1af8f4f6587909b448bbad5616c",Article in Press,Scopus,2-s2.0-84885449261
"Zhu, W.-X.","Analysis of CO2 emission in traffic flow and numerical tests",2013,"Physica A: Statistical Mechanics and its Applications",392,20,,4787,4792,,18,10.1016/j.physa.2013.06.024,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84883134523&partnerID=40&md5=cda2c301ff5e37a17366c17e38e7fd28",Article,Scopus,2-s2.0-84883134523
"Nie, B.W., Wang, J.P., Liao, X.L.","An investigation and analysis of rural water conservancy construction based on the cognition of environmental protection in rural areas",2013,"Advanced Materials Research",765-767,,,2889,2893,,,10.4028/www.scientific.net/AMR.765-767.2889,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84885052560&partnerID=40&md5=f6db81d1ec39f7bed6e44b67b844167d",Conference Paper,Scopus,2-s2.0-84885052560
"Zhang, W.H.","Study on public awareness and participation in environmental protection in China",2013,"Advanced Materials Research",765-767,,,2930,2933,,,10.4028/www.scientific.net/AMR.765-767.2930,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84885081559&partnerID=40&md5=9a8856392889f249f22507609ae621f3",Conference Paper,Scopus,2-s2.0-84885081559
"Máchal, P., Majdan, R., Tkáč, Z., Stančík, B., Abrahám, R., Štulajter, I., Ševčík, P., Rášo, M.","Design and verification of additional filtration for the application of ecological transmission and hydraulic fluids in tractors",2013,"Acta Universitatis Agriculturae et Silviculturae Mendelianae Brunensis",61,5,,1305,1311,,2,10.11118/actaun201361051305,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84885052292&partnerID=40&md5=59d1fdc4e98e73f55753430d9351fb1e",Article,Scopus,2-s2.0-84885052292
"Xiang, B., Shi, J.H.","Study on environmental protection marketization in China",2013,"Advanced Materials Research",726-731,,,3996,3999,,,10.4028/www.scientific.net/AMR.726-731.3996,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84884932840&partnerID=40&md5=b162c55f636849d1f8700c8a5a2b6174",Conference Paper,Scopus,2-s2.0-84884932840
"Lu, Y.-T., Chen, P., Zhu, J.-H., Xu, S.-Q., Gao, J.","Empirical analysis on pollution control effects decomposition of environmental protection investments",2013,"Advanced Materials Research",726-731,,,1400,1404,,,10.4028/www.scientific.net/AMR.726-731.1400,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84884936642&partnerID=40&md5=3013bf7a5a09b695d4d2ba616d8f3f03",Conference Paper,Scopus,2-s2.0-84884936642
"Wang, Y.Y., Li, L.","Research on dust pollution and control countermeasures in working environment of manufacturing friction materials",2013,"Advanced Materials Research",773,,,857,861,,,10.4028/www.scientific.net/AMR.773.857,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84884939955&partnerID=40&md5=7fb900731d9cf485a8b56f4fa2079125",Conference Paper,Scopus,2-s2.0-84884939955
"Wang, D.-M.","The low-carbon economy--an exquisite combination of ecological protection and scientific development",2013,"Advanced Materials Research",726-731,,,4159,4162,,,10.4028/www.scientific.net/AMR.726-731.4159,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84884937918&partnerID=40&md5=8f59c01c3dc43df824587f53cb84a9c3",Conference Paper,Scopus,2-s2.0-84884937918
"Zeng, R.Y.","The analysis of environmental education in library",2013,"Advanced Materials Research",726-731,,,4146,4149,,,10.4028/www.scientific.net/AMR.726-731.4146,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84884916533&partnerID=40&md5=9616f2fb3d271b4f3ee23c263bd63f3c",Conference Paper,Scopus,2-s2.0-84884916533
"Ma, T., Gao, T.J.","Environmental protection analysis of the Beijing-Shanghai high-speed railway construction",2013,"Advanced Materials Research",726-731,,,4065,4068,,,10.4028/www.scientific.net/AMR.726-731.4065,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84884970437&partnerID=40&md5=73b092371432da0e2a4b97105cee1369",Conference Paper,Scopus,2-s2.0-84884970437
"Shen, K.Y., Kou, X.J.","Environmental protection and sustainable development of golf",2013,"Advanced Materials Research",726-731,,,4069,4072,,2,10.4028/www.scientific.net/AMR.726-731.4069,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84884936137&partnerID=40&md5=bcf5a5cbd13906ff74ac0e412f144c1f",Conference Paper,Scopus,2-s2.0-84884936137
"Shang, J.R.","Lanshan port environmental protection countermeasure research -based on the sustainable development",2013,"Advanced Materials Research",726-731,,,3961,3967,,,10.4028/www.scientific.net/AMR.726-731.3961,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84884937139&partnerID=40&md5=30469c3c0982ba0e3c49edcc9c6cc867",Conference Paper,Scopus,2-s2.0-84884937139
